"KluczMag","IdOpakJedn","IdMagazynu","NrWersji","IdSesji"
"15741","15123","1","1","\N"
"15742","15124","1","1","\N"
"15743","15125","1","1","\N"
"15744","15126","1","1","\N"
"15745","15127","1","1","\N"
"15746","15128","1","1","\N"
"15747","15129","1","1","\N"
"15748","15130","1","1","\N"
"15749","15131","1","1","\N"
"15750","15132","1","1","\N"
"15751","15133","1","1","\N"
"15752","15134","1","1","\N"
"15753","15135","1","1","\N"
"15754","15136","1","1","\N"
"15755","15137","1","1","\N"
"15756","15138","1","1","\N"
"15757","15139","1","1","\N"
"15758","15140","1","1","\N"
"15759","15141","1","1","\N"
"15760","15142","1","1","\N"
"15761","15143","1","1","\N"
"15762","15144","1","1","\N"
"15763","15145","1","1","\N"
"15764","15146","1","1","\N"
"15765","15147","1","1","\N"
"15766","15148","1","1","\N"
"15767","15149","1","1","\N"
"15768","15150","1","1","\N"
"15769","15151","1","1","\N"
"15770","15152","1","1","\N"
"15771","15153","1","1","\N"
"15772","15154","1","1","\N"
"15773","15155","1","1","\N"
"15774","15156","1","1","\N"
"15775","15157","1","1","\N"
"15776","15158","1","1","\N"
"15777","15159","1","1","\N"
"15778","15160","1","1","\N"
"15779","15161","1","1","\N"
"15780","15162","1","1","\N"
"15781","15163","1","1","\N"
"15782","15164","1","1","\N"
"15783","15165","1","1","\N"
"15784","15166","1","1","\N"
"15785","15167","1","1","\N"
"15786","15168","1","1","\N"
"15787","15169","1","1","\N"
"15788","15170","1","1","\N"
"15789","15171","1","1","\N"
"15790","15172","1","1","\N"
"15791","15173","1","1","\N"
"15792","15174","1","1","\N"
"15793","15175","1","1","\N"
"15794","15176","1","1","\N"
"15795","15177","1","1","\N"
"15796","15178","1","1","\N"
"15797","15179","1","1","\N"
"15798","15180","1","1","\N"
"15799","15181","1","1","\N"
"15800","15182","1","1","\N"
"15801","15183","1","1","\N"
"15802","15184","1","1","\N"
"15803","15185","1","1","\N"
"15804","15186","1","1","\N"
"15805","15187","1","1","\N"
"15806","15188","1","1","\N"
"15807","15189","1","1","\N"
"15808","15190","1","1","\N"
"15809","15191","1","1","\N"
"15810","15192","1","1","\N"
"15811","15193","1","1","\N"
"15812","15194","1","1","\N"
"15813","15195","1","1","\N"
"15814","15196","1","1","\N"
"15815","15197","1","1","\N"
"15816","15198","1","1","\N"
"15817","15199","1","1","\N"
"15818","15200","1","1","\N"
"15819","15201","1","1","\N"
"15820","15202","1","1","\N"
"15821","15203","1","1","\N"
"15822","15204","1","1","\N"
"15823","15205","1","1","\N"
"15824","15206","1","1","\N"
"15825","15207","1","1","\N"
"15826","15208","1","1","\N"
"15827","15209","1","1","\N"
"15828","15210","1","1","\N"
"15829","15211","1","1","\N"
"15830","15212","1","1","\N"
"15831","15213","1","1","\N"
"15832","15214","1","1","\N"
"15833","15215","1","1","\N"
"15834","15216","1","1","\N"
"15835","15217","1","1","\N"
"15836","15218","1","1","\N"
"15837","15219","1","1","\N"
"15838","15220","1","1","\N"
"15839","15221","1","1","\N"
"15840","15222","1","1","\N"
"15841","15223","1","1","\N"
"15842","15224","1","1","\N"
"15843","15225","1","1","\N"
"15844","15226","1","1","\N"
"15845","15227","1","1","\N"
"15846","15228","1","1","\N"
"15847","15229","1","1","\N"
"15848","15230","1","1","\N"
"15849","15231","1","1","\N"
"15850","15232","1","1","\N"
"15851","15233","1","1","\N"
"15852","15234","1","1","\N"
"15853","15235","1","1","\N"
"15854","15236","1","1","\N"
"15855","15237","1","1","\N"
"15856","15238","1","1","\N"
"15857","15239","1","1","\N"
"15858","15240","1","1","\N"
"15859","15241","1","1","\N"
"15860","15242","1","1","\N"
"15861","15243","1","1","\N"
"15862","15244","1","1","\N"
"15863","15245","1","1","\N"
"15864","15246","1","1","\N"
"15865","15247","1","1","\N"
"15866","15248","1","1","\N"
"15867","15249","1","1","\N"
"15868","15250","1","1","\N"
"15869","15251","1","1","\N"
"15870","15252","1","1","\N"
"15871","15253","1","1","\N"
"15872","15254","1","1","\N"
"15873","15255","1","1","\N"
"15874","15256","1","1","\N"
"15875","15257","1","1","\N"
"15876","15258","1","1","\N"
"15877","15259","1","1","\N"
"15878","15260","1","1","\N"
"15879","15261","1","1","\N"
"15880","15262","1","1","\N"
"15881","15263","1","1","\N"
"15882","15264","1","1","\N"
"15883","15265","1","1","\N"
"15884","15266","1","1","\N"
"15885","15267","1","1","\N"
"15886","15268","1","1","\N"
"15887","15269","1","1","\N"
"15888","15270","1","1","\N"
"15889","15271","1","1","\N"
"15890","15272","1","1","\N"
"15891","15273","1","1","\N"
"15892","15274","1","1","\N"
"15893","15275","1","1","\N"
"15894","15276","1","1","\N"
"15895","15277","1","1","\N"
"15896","15278","1","1","\N"
"15897","15279","1","1","\N"
"15898","15280","1","1","\N"
"15899","15281","1","1","\N"
"15900","15282","1","1","\N"
"15901","15283","1","1","\N"
"15902","15284","1","1","\N"
"15903","15285","1","1","\N"
"15904","15286","1","1","\N"
"15905","15287","1","1","\N"
"15906","15288","1","1","\N"
"15907","15289","1","1","\N"
"15908","15290","1","1","\N"
"15909","15291","1","1","\N"
"15910","15292","1","1","\N"
"15911","15293","1","1","\N"
"15912","15294","1","1","\N"
"15913","15295","1","1","\N"
"15914","15296","1","1","\N"
"15915","15297","1","1","\N"
"15916","15298","1","1","\N"
"15917","15299","1","1","\N"
"15918","15300","1","1","\N"
"15919","15301","1","1","\N"
"15920","15302","1","1","\N"
"15921","15303","1","1","\N"
"15922","15304","1","1","\N"
"15923","15305","1","1","\N"
"15924","15306","1","1","\N"
"15925","15307","1","1","\N"
"15926","15308","1","1","\N"
"15927","15309","1","1","\N"
"15928","15310","1","1","\N"
"15929","15311","1","1","\N"
"15930","15312","1","1","\N"
"15931","15313","1","1","\N"
"15932","15314","1","1","\N"
"15933","15315","1","1","\N"
"15934","15316","1","1","\N"
"15935","15317","1","1","\N"
"15936","15318","1","1","\N"
"15937","15319","1","1","\N"
"15938","15320","1","1","\N"
"15939","15321","1","1","\N"
"15940","15322","1","1","\N"
"15941","15323","1","1","\N"
"15942","15324","1","1","\N"
"15943","15325","1","1","\N"
"15944","15326","1","1","\N"
"15945","15327","1","1","\N"
"15946","15328","1","1","\N"
"15947","15329","1","1","\N"
"15948","15330","1","1","\N"
"15949","15331","1","1","\N"
"15950","15332","1","1","\N"
"15951","15333","1","1","\N"
"15952","15334","1","1","\N"
"15953","15335","1","1","\N"
"15954","15336","1","1","\N"
"15955","15337","1","1","\N"
"15956","15338","1","1","\N"
"15957","15339","1","1","\N"
"15958","15340","1","1","\N"
"15959","15341","1","1","\N"
"15960","15342","1","1","\N"
"15961","15343","1","1","\N"
"15962","15344","1","1","\N"
"15963","15345","1","1","\N"
"15964","15346","1","1","\N"
"15965","15347","1","1","\N"
"15966","15348","1","1","\N"
"15967","15349","1","1","\N"
"15968","15350","1","1","\N"
"15969","15351","1","1","\N"
"15970","15352","1","1","\N"
"15971","15353","1","1","\N"
"15972","15354","1","1","\N"
"15973","15355","1","1","\N"
"15974","15356","1","1","\N"
"15975","15357","1","1","\N"
"15976","15358","1","1","\N"
"15977","15359","1","1","\N"
"15978","15360","1","1","\N"
"15979","15361","1","1","\N"
"15980","15362","1","1","\N"
"15981","15363","1","1","\N"
"15982","15364","1","1","\N"
"15983","15365","1","1","\N"
"15984","15366","1","1","\N"
"15985","15367","1","1","\N"
"15986","15368","1","1","\N"
"15987","15369","1","1","\N"
"15988","15370","1","1","\N"
"15989","15371","1","1","\N"
"15990","15372","1","1","\N"
"15991","15373","1","1","\N"
"15992","15374","1","1","\N"
"15993","15375","1","1","\N"
"15994","15376","1","1","\N"
"15995","15377","1","1","\N"
"15996","15378","1","1","\N"
"15997","15379","1","1","\N"
"15998","15380","1","1","\N"
"15999","15381","1","1","\N"
"16000","15382","1","1","\N"
"16001","15383","1","1","\N"
"16002","15384","1","1","\N"
"16003","15385","1","1","\N"
"16004","15386","1","1","\N"
"16005","15387","1","1","\N"
"16006","15388","1","1","\N"
"16007","15389","1","1","\N"
"16008","15390","1","1","\N"
"16009","15391","1","1","\N"
"16010","15392","1","1","\N"
"16011","15393","1","1","\N"
"16012","15394","1","1","\N"
"16013","15395","1","1","\N"
"16014","15396","1","1","\N"
"16015","15397","1","1","\N"
"16016","15398","1","1","\N"
"16017","15399","1","1","\N"
"16018","15400","1","1","\N"
"16019","15401","1","1","\N"
"16020","15402","1","1","\N"
"16021","15403","1","1","\N"
"16022","15404","1","1","\N"
"16023","15405","1","1","\N"
"16024","15406","1","1","\N"
"16025","15407","1","1","\N"
"16026","15408","1","1","\N"
"16027","15409","1","1","\N"
"16028","15410","1","1","\N"
"16029","15411","1","1","\N"
"16030","15412","1","1","\N"
"16031","15413","1","1","\N"
"16032","15414","1","1","\N"
"16033","15415","1","1","\N"
"16034","15416","1","1","\N"
"16035","15417","1","1","\N"
"16036","15418","1","1","\N"
"16037","15419","1","1","\N"
"16038","15420","1","1","\N"
"16039","15421","1","1","\N"
"16040","15422","1","1","\N"
"16041","15423","1","1","\N"
"16042","15424","1","1","\N"
"16043","15425","1","1","\N"
"16044","15426","1","1","\N"
"16045","15427","1","1","\N"
"16046","15428","1","1","\N"
"16047","15429","1","1","\N"
"16048","15430","1","1","\N"
"16049","15431","1","1","\N"
"16050","15432","1","1","\N"
"16051","15433","1","1","\N"
"16052","15434","1","1","\N"
"16053","15435","1","1","\N"
"16054","15436","1","1","\N"
"16055","15437","1","1","\N"
"16056","15438","1","1","\N"
"16057","15439","1","1","\N"
"16058","15440","1","1","\N"
"16059","15441","1","1","\N"
"16060","15442","1","1","\N"
"16061","15443","1","1","\N"
"16062","15444","1","1","\N"
"16063","15445","1","1","\N"
"16064","15446","1","1","\N"
"16065","15447","1","1","\N"
"16066","15448","1","1","\N"
"16067","15449","1","1","\N"
"16068","15450","1","1","\N"
"16069","15451","1","1","\N"
"16070","15452","1","1","\N"
"16071","15453","1","1","\N"
"16072","15454","1","1","\N"
"16073","15455","1","1","\N"
"16074","15456","1","1","\N"
"16075","15457","1","1","\N"
"16076","15458","1","1","\N"
"16077","15459","1","1","\N"
"16078","15460","1","1","\N"
"16079","15461","1","1","\N"
"16080","15462","1","1","\N"
"16081","15463","1","1","\N"
"16082","15464","1","1","\N"
"16083","15465","1","1","\N"
"16084","15466","1","1","\N"
"16085","15467","1","1","\N"
"16086","15468","1","1","\N"
"16087","15469","1","1","\N"
"16088","15470","1","1","\N"
"16089","15471","1","1","\N"
"16090","15472","1","1","\N"
"16091","15473","1","1","\N"
"16092","15474","1","1","\N"
"16093","15475","1","1","\N"
"16094","15476","1","1","\N"
"16095","15477","1","1","\N"
"16096","15478","1","1","\N"
"16097","15479","1","1","\N"
"16098","15480","1","1","\N"
"16099","15481","1","1","\N"
"16100","15482","1","1","\N"
"16101","15483","1","1","\N"
"16102","15484","1","1","\N"
"16103","15485","1","1","\N"
"16104","15486","1","1","\N"
"16105","15487","1","1","\N"
"16106","15488","1","1","\N"
"16107","15489","1","1","\N"
"16108","15490","1","1","\N"
"16109","15491","1","1","\N"
"16110","15492","1","1","\N"
"16111","15493","1","1","\N"
"16112","15494","1","1","\N"
"16113","15495","1","1","\N"
"16114","15496","1","1","\N"
"16115","15497","1","1","\N"
"16116","15498","1","1","\N"
"16117","15499","1","1","\N"
"16118","15500","1","1","\N"
"16119","15501","1","1","\N"
"16120","15502","1","1","\N"
"16121","15503","1","1","\N"
"16122","15504","1","1","\N"
"16123","15505","1","1","\N"
"16124","15506","1","1","\N"
"16125","15507","1","1","\N"
"16126","15508","1","1","\N"
"16127","15509","1","1","\N"
"16128","15510","1","1","\N"
"16129","15511","1","1","\N"
"16130","15512","1","1","\N"
"16131","15513","1","1","\N"
"16132","15514","1","1","\N"
"16133","15515","1","1","\N"
"16134","15516","1","1","\N"
"16135","15517","1","1","\N"
"16136","15518","1","1","\N"
"16137","15519","1","1","\N"
"16138","15520","1","1","\N"
"16139","15521","1","1","\N"
"16140","15522","1","1","\N"
"16141","15523","1","1","\N"
"16142","15524","1","1","\N"
"16143","15525","1","1","\N"
"16144","15526","1","1","\N"
"16145","15527","1","1","\N"
"16146","15528","1","1","\N"
"16147","15529","1","1","\N"
"16148","15530","1","1","\N"
"16149","15531","1","1","\N"
"16150","15532","1","1","\N"
"16151","15533","1","1","\N"
"16152","15534","1","1","\N"
"16153","15535","1","1","\N"
"16154","15536","1","1","\N"
"16155","15537","1","1","\N"
"16156","15538","1","1","\N"
"16157","15539","1","1","\N"
"16158","15540","1","1","\N"
"16159","15541","1","1","\N"
"16160","15542","1","1","\N"
"16161","15543","1","1","\N"
"16162","15544","1","1","\N"
"16163","15545","1","1","\N"
"16164","15546","1","1","\N"
"16165","15547","1","1","\N"
"16166","15548","1","1","\N"
"16167","15549","1","1","\N"
"16168","15550","1","1","\N"
"16169","15551","1","1","\N"
"16170","15552","1","1","\N"
"16171","15553","1","1","\N"
"16172","15554","1","1","\N"
"16173","15555","1","1","\N"
"16174","15556","1","1","\N"
"16175","15557","1","1","\N"
"16176","15558","1","1","\N"
"16177","15559","1","1","\N"
"16178","15560","1","1","\N"
"16179","15561","1","1","\N"
"16180","15562","1","1","\N"
"16181","15563","1","1","\N"
"16182","15564","1","1","\N"
"16183","15565","1","1","\N"
"16184","15566","1","1","\N"
"16185","15567","1","1","\N"
"16186","15568","1","1","\N"
"16187","15569","1","1","\N"
"16188","15570","1","1","\N"
"16189","15571","1","1","\N"
"16190","15572","1","1","\N"
"16191","15573","1","1","\N"
"16192","15574","1","1","\N"
"16193","15575","1","1","\N"
"16194","15576","1","1","\N"
"16195","15577","1","1","\N"
"16196","15578","1","1","\N"
"16197","15579","1","1","\N"
"16198","15580","1","1","\N"
"16199","15581","1","1","\N"
"16200","15582","1","1","\N"
"16201","15583","1","1","\N"
"16202","15584","1","1","\N"
"16203","15585","1","1","\N"
"16204","15586","1","1","\N"
"16205","15587","1","1","\N"
"16206","15588","1","1","\N"
"16207","15589","1","1","\N"
"16208","15590","1","1","\N"
"16209","15591","1","1","\N"
"16210","15592","1","1","\N"
"16211","15593","1","1","\N"
"16212","15594","1","1","\N"
"16213","15595","1","1","\N"
"16214","15596","1","1","\N"
"16215","15597","1","1","\N"
"16216","15598","1","1","\N"
"16217","15599","1","1","\N"
"16218","15600","1","1","\N"
"16219","15601","1","1","\N"
"16220","15602","1","1","\N"
"16221","15603","1","1","\N"
"16222","15604","1","1","\N"
"16223","15605","1","1","\N"
"16224","15606","1","1","\N"
"16225","15607","1","1","\N"
"16226","15608","1","1","\N"
"16227","15609","1","1","\N"
"16228","15610","1","1","\N"
"16229","15611","1","1","\N"
"16230","15612","1","1","\N"
"16231","15613","1","1","\N"
"16232","15614","1","1","\N"
"16233","15615","1","1","\N"
"16234","15616","1","1","\N"
"16235","15617","1","1","\N"
"16236","15618","1","1","\N"
"16237","15619","1","1","\N"
"16238","15620","1","1","\N"
"16239","15621","1","1","\N"
"16240","15622","1","1","\N"
"16241","15623","1","1","\N"
"16242","15624","1","1","\N"
"16243","15625","1","1","\N"
"16244","15626","1","1","\N"
"16245","15627","1","1","\N"
"16246","15628","1","1","\N"
"16247","15629","1","1","\N"
"16248","15630","1","1","\N"
"16249","15631","1","1","\N"
"16250","15632","1","1","\N"
"16251","15633","1","1","\N"
"16252","15634","1","1","\N"
"16253","15635","1","1","\N"
"16254","15636","1","1","\N"
"16255","15637","1","1","\N"
"16256","15638","1","1","\N"
"16257","15639","1","1","\N"
"16258","15640","1","1","\N"
"16259","15641","1","1","\N"
"16260","15642","1","1","\N"
"16261","15643","1","1","\N"
"16262","15644","1","1","\N"
"16263","15645","1","1","\N"
"16264","15646","1","1","\N"
"16265","15647","1","1","\N"
"16266","15648","1","1","\N"
"16267","15649","1","1","\N"
"16268","15650","1","1","\N"
"16269","15651","1","1","\N"
"16270","15652","1","1","\N"
"16271","15653","1","1","\N"
"16272","15654","1","1","\N"
"16273","15655","1","1","\N"
"16274","15656","1","1","\N"
"16275","15657","1","1","\N"
"16276","15658","1","1","\N"
"16277","15659","1","1","\N"
"16278","15660","1","1","\N"
"16279","15661","1","1","\N"
"16280","15662","1","1","\N"
"16281","15663","1","1","\N"
"16282","15664","1","1","\N"
"16283","15665","1","1","\N"
"16284","15666","1","1","\N"
"16285","15667","1","1","\N"
"16286","15668","1","1","\N"
"16287","15669","1","1","\N"
"16288","15670","1","1","\N"
"16289","15671","1","1","\N"
"16290","15672","1","1","\N"
"16291","15673","1","1","\N"
"16292","15674","1","1","\N"
"16293","15675","1","1","\N"
"16294","15676","1","1","\N"
"16295","15677","1","1","\N"
"16296","15678","1","1","\N"
"16297","15679","1","1","\N"
"16298","15680","1","1","\N"
"16299","15681","1","1","\N"
"16300","15682","1","1","\N"
"16301","15683","1","1","\N"
"16302","15684","1","1","\N"
"16303","15685","1","1","\N"
"16304","15686","1","1","\N"
"16305","15687","1","1","\N"
"16306","15688","1","1","\N"
"16307","15689","1","1","\N"
"16308","15690","1","1","\N"
"16309","15691","1","1","\N"
"16310","15692","1","1","\N"
"16311","15693","1","1","\N"
"16312","15694","1","1","\N"
"16313","15695","1","1","\N"
"16314","15696","1","1","\N"
"16315","15697","1","1","\N"
"16316","15698","1","1","\N"
"16317","15699","1","1","\N"
"16318","15700","1","1","\N"
"16319","15701","1","1","\N"
"16320","15702","1","1","\N"
"16321","15703","1","1","\N"
"16322","15704","1","1","\N"
"16323","15705","1","1","\N"
"16324","15706","1","1","\N"
"16325","15707","1","1","\N"
"16326","15708","1","1","\N"
"16327","15709","1","1","\N"
"16328","15710","1","1","\N"
"16329","15711","1","1","\N"
"16330","15712","1","1","\N"
"16331","15713","1","1","\N"
"16332","15714","1","1","\N"
"16333","15715","1","1","\N"
"16334","15716","1","1","\N"
"16335","15717","1","1","\N"
"16336","15718","1","1","\N"
"16337","15719","1","1","\N"
"16338","15720","1","1","\N"
"16339","15721","1","1","\N"
"16340","15722","1","1","\N"
"16341","15723","1","1","\N"
"16342","15724","1","1","\N"
"16343","15725","1","1","\N"
"16344","15726","1","1","\N"
"16345","15727","1","1","\N"
"16346","15728","1","1","\N"
"16347","15729","1","1","\N"
"16348","15730","1","1","\N"
"16349","15731","1","1","\N"
"16350","15732","1","1","\N"
"16351","15733","1","1","\N"
"16352","15734","1","1","\N"
"16353","15735","1","1","\N"
"16354","15736","1","1","\N"
"16355","15737","1","1","\N"
"16356","15738","1","1","\N"
"16357","15739","1","1","\N"
"16358","15740","1","1","\N"
"16359","15741","1","1","\N"
"16360","15742","1","1","\N"
"16361","15743","1","1","\N"
"16362","15744","1","1","\N"
"16363","15745","1","1","\N"
"16364","15746","1","1","\N"
"16365","15747","1","1","\N"
"16366","15748","1","1","\N"
"16367","15749","1","1","\N"
"16368","15750","1","1","\N"
"16369","15751","1","1","\N"
"16370","15752","1","1","\N"
"16371","15753","1","1","\N"
"16372","15754","1","1","\N"
"16373","15755","1","1","\N"
"16374","15756","1","1","\N"
"16375","15757","1","1","\N"
"16376","15758","1","1","\N"
"16377","15759","1","1","\N"
"16378","15760","1","1","\N"
"16379","15761","1","1","\N"
"16380","15762","1","1","\N"
"16381","15763","1","1","\N"
"16382","15764","1","1","\N"
"16383","15765","1","1","\N"
"16384","15766","1","1","\N"
"16385","15767","1","1","\N"
"16386","15768","1","1","\N"
"16387","15769","1","1","\N"
"16388","15770","1","1","\N"
"16389","15771","1","1","\N"
"16390","15772","1","1","\N"
"16391","15773","1","1","\N"
"16392","15774","1","1","\N"
"16393","15775","1","1","\N"
"16394","15776","1","1","\N"
"16395","15777","1","1","\N"
"16396","15778","1","1","\N"
"16397","15779","1","1","\N"
"16398","15780","1","1","\N"
"16399","15781","1","1","\N"
"16400","15782","1","1","\N"
"16401","15783","1","1","\N"
"16402","15784","1","1","\N"
"16403","15785","1","1","\N"
"16404","15786","1","1","\N"
"16405","15787","1","1","\N"
"16406","15788","1","1","\N"
"16407","15789","1","1","\N"
"16408","15790","1","1","\N"
"16409","15791","1","1","\N"
"16410","15792","1","1","\N"
"16411","15793","1","1","\N"
"16412","15794","1","1","\N"
"16413","15795","1","1","\N"
"16414","15796","1","1","\N"
"16415","15797","1","1","\N"
"16416","15798","1","1","\N"
"16417","15799","1","1","\N"
"16418","15800","1","1","\N"
"16419","15801","1","1","\N"
"16420","15802","1","1","\N"
"16421","15803","1","1","\N"
"16422","15804","1","1","\N"
"16423","15805","1","1","\N"
"16424","15806","1","1","\N"
"16425","15807","1","1","\N"
"16426","15808","1","1","\N"
"16427","15809","1","1","\N"
"16428","15810","1","1","\N"
"16429","15811","1","1","\N"
"16430","15812","1","1","\N"
"16431","15813","1","1","\N"
"16432","15814","1","1","\N"
"16433","15815","1","1","\N"
"16434","15816","1","1","\N"
"16435","15817","1","1","\N"
"16436","15818","1","1","\N"
"16437","15819","1","1","\N"
"16438","15820","1","1","\N"
"16439","15821","1","1","\N"
"16440","15822","1","1","\N"
"16441","15823","1","1","\N"
"16442","15824","1","1","\N"
"16443","15825","1","1","\N"
"16444","15826","1","1","\N"
"16445","15827","1","1","\N"
"16446","15828","1","1","\N"
"16447","15829","1","1","\N"
"16448","15830","1","1","\N"
"16449","15831","1","1","\N"
"16450","15832","1","1","\N"
"16451","15833","1","1","\N"
"16452","15834","1","1","\N"
"16453","15835","1","1","\N"
"16454","15836","1","1","\N"
"16455","15837","1","1","\N"
"16456","15838","1","1","\N"
"16457","15839","1","1","\N"
"16458","15840","1","1","\N"
"16459","15841","1","1","\N"
"16460","15842","1","1","\N"
"16461","15843","1","1","\N"
"16462","15844","1","1","\N"
"16463","15845","1","1","\N"
"16464","15846","1","1","\N"
"16465","15847","1","1","\N"
"16466","15848","1","1","\N"
"16467","15849","1","1","\N"
"16468","15850","1","1","\N"
"16469","15851","1","1","\N"
"16470","15852","1","1","\N"
"16471","15853","1","1","\N"
"16472","15854","1","1","\N"
"16473","15855","1","1","\N"
"16474","15856","1","1","\N"
"16475","15857","1","1","\N"
"16476","15858","1","1","\N"
"16477","15859","1","1","\N"
"16478","15860","1","1","\N"
"16479","15861","1","1","\N"
"16480","15862","1","1","\N"
"16481","15863","1","1","\N"
"33442","26346","1","1","\N"
"16483","15865","1","1","\N"
"16484","15866","1","1","\N"
"16485","15867","1","1","\N"
"16486","15868","1","1","\N"
"16487","15869","1","1","\N"
"16488","15870","1","1","\N"
"33443","26347","1","1","\N"
"16490","15872","1","1","\N"
"16491","15873","1","1","\N"
"16492","15874","1","1","\N"
"16493","15875","1","1","\N"
"16494","15876","1","1","\N"
"16495","15877","1","1","\N"
"16496","15878","1","1","\N"
"16497","15879","1","1","\N"
"16498","15880","1","1","\N"
"16499","15881","1","1","\N"
"16500","15882","1","1","\N"
"16501","15883","1","1","\N"
"16502","15884","1","1","\N"
"16503","15885","1","1","\N"
"16504","15886","1","1","\N"
"16505","15887","1","1","\N"
"16506","15888","1","1","\N"
"33444","26348","1","1","\N"
"16508","15890","1","1","\N"
"16509","15891","1","1","\N"
"16510","15892","1","1","\N"
"16511","15893","1","1","\N"
"16512","15894","1","1","\N"
"16513","15895","1","1","\N"
"16514","15896","1","1","\N"
"16515","15897","1","1","\N"
"16516","15898","1","1","\N"
"16517","15899","1","1","\N"
"16518","15900","1","1","\N"
"16519","15901","1","1","\N"
"16520","15902","1","1","\N"
"16521","15903","1","1","\N"
"16522","15904","1","1","\N"
"16523","15905","1","1","\N"
"16524","15906","1","1","\N"
"16525","15907","1","1","\N"
"16526","15908","1","1","\N"
"16527","15909","1","1","\N"
"16528","15910","1","1","\N"
"16529","15911","1","1","\N"
"16530","15912","1","1","\N"
"16531","15913","1","1","\N"
"16532","15914","1","1","\N"
"16533","15915","1","1","\N"
"16534","15916","1","1","\N"
"16535","15917","1","1","\N"
"16536","15918","1","1","\N"
"16537","15919","1","1","\N"
"16538","15920","1","1","\N"
"16539","15921","1","1","\N"
"16540","15922","1","1","\N"
"16541","15923","1","1","\N"
"16542","15924","1","1","\N"
"16543","15925","1","1","\N"
"16544","15926","1","1","\N"
"16545","15927","1","1","\N"
"16546","15928","1","1","\N"
"33445","26349","1","1","\N"
"16548","15930","1","1","\N"
"16549","15931","1","1","\N"
"16550","15932","1","1","\N"
"16551","15933","1","1","\N"
"16552","15934","1","1","\N"
"31659","25230","1","1","\N"
"31660","25231","1","1","\N"
"16555","15937","1","1","\N"
"16556","15938","1","1","\N"
"16557","15939","1","1","\N"
"31408","23338","2","1","\N"
"31409","23342","2","1","\N"
"16560","15942","1","1","\N"
"16561","15943","1","1","\N"
"31410","23344","2","1","\N"
"31411","23353","2","1","\N"
"16564","15946","1","1","\N"
"16565","15947","1","1","\N"
"16566","15948","1","1","\N"
"16567","15949","1","1","\N"
"16568","15950","1","1","\N"
"16569","15951","1","1","\N"
"16570","15952","1","1","\N"
"16571","15953","1","1","\N"
"16572","15954","1","1","\N"
"31412","23357","2","1","\N"
"16574","15956","1","1","\N"
"16575","15957","1","1","\N"
"16576","15958","1","1","\N"
"16577","15959","1","1","\N"
"16578","15960","1","1","\N"
"16579","15961","1","1","\N"
"16580","15962","1","1","\N"
"16581","15963","1","1","\N"
"16582","15964","1","1","\N"
"16583","15965","1","1","\N"
"16584","15966","1","1","\N"
"16585","15967","1","1","\N"
"16586","15968","1","1","\N"
"16587","15969","1","1","\N"
"16588","15970","1","1","\N"
"16589","15971","1","1","\N"
"16590","15972","1","1","\N"
"16591","15973","1","1","\N"
"16592","15974","1","1","\N"
"16593","15975","1","1","\N"
"16594","15976","1","1","\N"
"16595","15977","1","1","\N"
"16596","15978","1","1","\N"
"16597","15979","1","1","\N"
"16598","15980","1","1","\N"
"16599","15981","1","1","\N"
"16600","15982","1","1","\N"
"16601","15983","1","1","\N"
"16602","15984","1","1","\N"
"16603","15985","1","1","\N"
"16604","15986","1","1","\N"
"16605","15987","1","1","\N"
"16606","15988","1","1","\N"
"16607","15989","1","1","\N"
"16608","15990","1","1","\N"
"16609","15991","1","1","\N"
"16610","15992","1","1","\N"
"16611","15993","1","1","\N"
"16612","15994","1","1","\N"
"16613","15995","1","1","\N"
"16614","15996","1","1","\N"
"16615","15997","1","1","\N"
"16616","15998","1","1","\N"
"16617","15999","1","1","\N"
"16618","16000","1","1","\N"
"16619","16001","1","1","\N"
"16620","16002","1","1","\N"
"16621","16003","1","1","\N"
"16622","16004","1","1","\N"
"16623","16005","1","1","\N"
"16624","16006","1","1","\N"
"16625","16007","1","1","\N"
"16626","16008","1","1","\N"
"16627","16009","1","1","\N"
"16628","16010","1","1","\N"
"16629","16011","1","1","\N"
"16630","16012","1","1","\N"
"16631","16013","1","1","\N"
"16632","16014","1","1","\N"
"16633","16015","1","1","\N"
"16634","16016","1","1","\N"
"16635","16017","1","1","\N"
"16636","16018","1","1","\N"
"16637","16019","1","1","\N"
"16638","16020","1","1","\N"
"16639","16021","1","1","\N"
"16640","16022","1","1","\N"
"16641","16023","1","1","\N"
"16642","16024","1","1","\N"
"16643","16025","1","1","\N"
"16644","16026","1","1","\N"
"16645","16027","1","1","\N"
"16646","16028","1","1","\N"
"16647","16029","1","1","\N"
"16648","16030","1","1","\N"
"16649","16031","1","1","\N"
"16650","16032","1","1","\N"
"16651","16033","1","1","\N"
"16652","16034","1","1","\N"
"16653","16035","1","1","\N"
"16654","16036","1","1","\N"
"16655","16037","1","1","\N"
"16656","16038","1","1","\N"
"16657","16039","1","1","\N"
"16658","16040","1","1","\N"
"16659","16041","1","1","\N"
"16660","16042","1","1","\N"
"16661","16043","1","1","\N"
"16662","16044","1","1","\N"
"16663","16045","1","1","\N"
"16664","16046","1","1","\N"
"16665","16047","1","1","\N"
"16666","16048","1","1","\N"
"16667","16049","1","1","\N"
"16668","16050","1","1","\N"
"16669","16051","1","1","\N"
"16670","16052","1","1","\N"
